method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,56.0,MARC-geo_only,2020-07-05 18:43:40.225355,0.5256847554371328,0.9831932773109243,0.9967987194877951,0.9814190739936304,0.9839620572440316,0.9806839483043787,1.0,0.5549243760520014,0.903448275862069,0.9637931034482758,0.8824195716911353,0.9011637470186694,0.8876017764618801,0.0
OURS,57.0,MARC-geo_only,2020-07-05 18:43:43.956926,0.6172040750284871,0.9823929571828731,0.9971988795518207,0.9799543506027781,0.9825787913870815,0.9797319486027197,0.0,0.5491660079051708,0.8982758620689655,0.9655172413793104,0.8737082146408571,0.8952751048605971,0.8800024673081668,0.0
OURS,58.0,MARC-geo_only,2020-07-05 18:43:47.731789,0.4918316880098673,0.9843937575030012,0.9967987194877951,0.9816490920983337,0.9839213213215042,0.9815721118936602,1.0,0.5342201516032219,0.903448275862069,0.9637931034482758,0.8835513702322602,0.9048091948351016,0.8894522575869726,0.0
OURS,59.0,MARC-geo_only,2020-07-05 18:43:51.478755,0.4988059725175623,0.9843937575030012,0.9963985594237695,0.9828769981521498,0.9850728574821839,0.9822618036912459,0.0,0.5336265514636862,0.906896551724138,0.9655172413793104,0.8874590486218039,0.9115099925980755,0.8919195657537626,1.0
OURS,60.0,MARC-geo_only,2020-07-05 18:43:55.265278,0.5051815567516527,0.9867947178871549,0.9971988795518207,0.984513344857465,0.9858032152073604,0.9845743578782286,1.0,0.5204413105701579,0.9086206896551724,0.9672413793103448,0.8942325715870367,0.9154371247635497,0.8966691339748334,1.0
OURS,61.0,MARC-geo_only,2020-07-05 18:43:59.024505,0.49935734131279924,0.985594237695078,0.9971988795518207,0.9837970541657907,0.9857203964716917,0.9834470791831352,0.0,0.5150775272270729,0.9086206896551724,0.9655172413793104,0.8895478492857339,0.9131939304219097,0.8936466814705156,0.0
OURS,62.0,MARC-geo_only,2020-07-05 18:44:02.805418,0.4757952069153353,0.9847939175670268,0.9971988795518207,0.9830985795931201,0.985841545773854,0.9823671286213195,0.0,0.5114519179895006,0.9120689655172414,0.9637931034482758,0.8940918084929058,0.912848507278559,0.8981371823340735,1.0
OURS,63.0,MARC-geo_only,2020-07-05 18:44:06.538459,0.465739272841934,0.9871948779511804,0.9975990396158463,0.9850544755061998,0.9869196721528328,0.9850309198404291,1.0,0.5149847531113131,0.9137931034482759,0.9706896551724138,0.8947026541814715,0.9133954272555309,0.9002960769800147,1.0
OURS,64.0,MARC-geo_only,2020-07-05 18:44:10.281586,0.4931942333086055,0.9871948779511804,0.9975990396158463,0.9852556801607679,0.9875652556999708,0.9849306746624638,0.0,0.5115543273502383,0.9137931034482759,0.9672413793103448,0.8961428662434452,0.9116374701866929,0.9027140389834689,0.0
OURS,65.0,MARC-geo_only,2020-07-05 18:44:14.055596,0.4611514191500613,0.9863945578231292,0.9975990396158463,0.9847286340137319,0.9864677170644653,0.9843543181732758,0.0,0.5083166995952869,0.9103448275862069,0.9655172413793104,0.8919845030177246,0.9104593305370507,0.8959782876881321,0.0
OURS,66.0,MARC-geo_only,2020-07-05 18:44:17.787115,0.45970500283548477,0.9871948779511804,0.9967987194877951,0.9854643426186369,0.9867430065616595,0.9856914474668207,0.0,0.5188458276206049,0.9103448275862069,0.9620689655172414,0.8926565569281204,0.912644954354799,0.8973599802615347,0.0
OURS,67.0,MARC-geo_only,2020-07-05 18:44:21.577541,0.48126529971090687,0.9891956782713085,0.9967987194877951,0.9878611591807993,0.9889962952824886,0.9877079492013965,1.0,0.5163947377225448,0.9,0.9620689655172414,0.879510687930377,0.9058557447158483,0.8835430545275105,0.0
OURS,68.0,MARC-geo_only,2020-07-05 18:44:25.349443,0.45321153940893066,0.9899959983993597,0.9975990396158463,0.9879953350186286,0.9894671928077983,0.9881880627415527,1.0,0.5202579836393225,0.9155172413793103,0.9620689655172414,0.8986949198317683,0.9228328809935027,0.9020231926967678,1.0
OURS,69.0,MARC-geo_only,2020-07-05 18:44:29.092902,0.46913453546606476,0.9875950380152061,0.9975990396158463,0.985880701641203,0.9882734594133558,0.9855853114341381,0.0,0.522699939485254,0.8982758620689655,0.9637931034482758,0.8789270365923825,0.8979870877539271,0.8829755736491488,0.0
OURS,70.0,MARC-geo_only,2020-07-05 18:44:32.838282,0.45138940991473797,0.9891956782713085,0.9975990396158463,0.98739704915454,0.9886494486921187,0.9875705649966546,0.0,0.5318616125604202,0.9,0.9586206896551724,0.8776265185591611,0.8977917591907228,0.8840981988650383,0.0
OURS,71.0,MARC-geo_only,2020-07-05 18:44:36.579957,0.4433216201562603,0.9891956782713085,0.9975990396158463,0.9878295639392429,0.9893016022549702,0.9875995716836924,0.0,0.5137204498052597,0.906896551724138,0.9637931034482758,0.8859497202990041,0.9058146229130685,0.8920429311621021,0.0
OURS,72.0,MARC-geo_only,2020-07-05 18:44:40.352396,0.42331435781519333,0.988795518207283,0.9975990396158463,0.9872637469735416,0.989028875557373,0.9867998280631625,0.0,0.5242632206144004,0.9017241379310345,0.9603448275862069,0.8825608185711812,0.9014988897113249,0.889106834443622,0.0
OURS,73.0,MARC-geo_only,2020-07-05 18:44:44.164732,0.4894208941771155,0.9879951980792316,0.9983993597438976,0.9859216587514402,0.9876568020350404,0.9857064913480641,0.0,0.5245090988175622,0.9103448275862069,0.9637931034482758,0.8960351875088235,0.9249691586479152,0.8977917591907228,0.0
OURS,74.0,MARC-geo_only,2020-07-05 18:44:47.932874,0.4222830876666291,0.988795518207283,0.9979991996798719,0.9869280068630062,0.988202859316849,0.9869769681366756,0.0,0.5049656917822772,0.903448275862069,0.9655172413793104,0.8875985557332707,0.9102146558105108,0.8901431038736738,0.0
OURS,75.0,MARC-geo_only,2020-07-05 18:44:51.673115,0.40524774250768575,0.9899959983993597,0.9971988795518207,0.9890319173065715,0.9899487970121924,0.9890945735154819,0.0,0.4970805525265891,0.9051724137931034,0.9637931034482758,0.889085229004461,0.9152232913890944,0.8900197384653343,0.0
OURS,76.0,MARC-geo_only,2020-07-05 18:44:55.430717,0.39717348936606806,0.990796318527411,0.9975990396158463,0.9891953391737421,0.9906394210280222,0.9889234154717239,1.0,0.49528408872670143,0.9120689655172414,0.9637931034482758,0.8962339668526806,0.9206739863475616,0.8992598075499632,0.0
OURS,77.0,MARC-geo_only,2020-07-05 18:44:59.204331,0.3798708872420161,0.9903961584633854,0.9979991996798719,0.9886650366227143,0.990129826995112,0.9884523839126095,0.0,0.5033589978156419,0.906896551724138,0.9586206896551724,0.88675823313129,0.909659511472983,0.8920429311621021,0.0
OURS,78.0,MARC-geo_only,2020-07-05 18:45:02.957083,0.41686895351354575,0.992797118847539,0.9975990396158463,0.9915744744491518,0.9924514187597089,0.9914277332610157,1.0,0.499485461362477,0.9120689655172414,0.9620689655172414,0.8985421365183633,0.9247142034706802,0.8998149518874907,0.0
OURS,79.0,MARC-geo_only,2020-07-05 18:45:06.710963,0.391692693899421,0.9915966386554622,0.9975990396158463,0.98991978979807,0.990835239974222,0.990097854159116,0.0,0.5100209916973936,0.8982758620689655,0.9637931034482758,0.8747079396271716,0.8960132412204951,0.8808166790032075,0.0
OURS,80.0,MARC-geo_only,2020-07-05 18:45:10.480525,0.3807345433633964,0.9915966386554622,0.9987995198079231,0.9898414602313436,0.9907519653633643,0.9901171785307719,0.0,0.4873721769143795,0.9120689655172414,0.9620689655172414,0.8949103099819347,0.9145345011925322,0.8989513940291142,0.0
OURS,81.0,MARC-geo_only,2020-07-05 18:45:14.223222,0.3879147643754844,0.9915966386554622,0.9975990396158463,0.9901151013348595,0.9909666398656035,0.9901842099449535,0.0,0.499000040929893,0.9120689655172414,0.9655172413793104,0.8933598691599302,0.912612056912575,0.8989513940291143,0.0
OURS,82.0,MARC-geo_only,2020-07-05 18:45:17.972206,0.447443624981502,0.9911964785914366,0.9983993597438976,0.9895967337540361,0.9909588303599276,0.9893085175179048,0.0,0.5343549728393555,0.9086206896551724,0.9672413793103448,0.8912960384462976,0.910146804835924,0.8972242783123612,0.0
OURS,83.0,MARC-geo_only,2020-07-05 18:45:21.740925,0.4186534007199529,0.9931972789115646,0.9995998399359743,0.9913867608360025,0.9923843715294492,0.9915372818451148,1.0,0.5244404906856602,0.906896551724138,0.9672413793103448,0.886139335621201,0.9057673328398717,0.8914877868245745,0.0
OURS,84.0,MARC-geo_only,2020-07-05 18:45:25.486175,0.5120287865948896,0.9939975990396158,0.9995998399359743,0.9925643347130405,0.9931333131462664,0.9926053322883558,1.0,0.5148877056508229,0.9120689655172414,0.9655172413793104,0.8933106811573741,0.9162883460810922,0.895805576116457,0.0
OURS,85.0,MARC-geo_only,2020-07-05 18:45:29.232491,0.3856110512947931,0.9931972789115646,0.9995998399359743,0.9917634473453785,0.9925754009950901,0.9917545566966476,0.0,0.4829611681144813,0.9172413793103448,0.9655172413793104,0.900950488774323,0.9214676371412123,0.9037503084135207,1.0
OURS,86.0,MARC-geo_only,2020-07-05 18:45:33.025747,0.3857679816902805,0.9939975990396158,0.9991996798719488,0.9924649755627892,0.9932083604363396,0.9923750501927887,0.0,0.505797725299309,0.9137931034482759,0.9637931034482758,0.8973339750770412,0.9211201579077226,0.9014187021959041,0.0
OURS,87.0,MARC-geo_only,2020-07-05 18:45:36.802638,0.39340371141532937,0.9935974389755903,0.9995998399359743,0.9920791382158504,0.9929364154616404,0.9920192070451137,0.0,0.5019843611223944,0.9137931034482759,0.9620689655172414,0.8977621163082913,0.9224689530389011,0.8983962496915865,0.0
OURS,88.0,MARC-geo_only,2020-07-05 18:45:40.583174,0.4013033452965155,0.994797919167667,0.9995998399359743,0.9934052655558908,0.9938488325146355,0.9934935632284001,1.0,0.49590698696416,0.9155172413793103,0.9655172413793104,0.8995796999911598,0.922995312114483,0.9018504811250925,0.0
OURS,89.0,MARC-geo_only,2020-07-05 18:45:44.375693,0.38486193441877176,0.9931972789115646,0.9991996798719488,0.9917891334262091,0.9932397050272699,0.9915542143521417,0.0,0.48437121397462385,0.9172413793103448,0.9620689655172414,0.9030030900725812,0.9275289908709596,0.9040093757710337,0.0
OURS,90.0,MARC-geo_only,2020-07-05 18:45:48.103286,0.3484345603437603,0.9951980792316927,0.9987995198079231,0.9937528007401807,0.9943357304756267,0.993745206332832,1.0,0.49246514891755994,0.9206896551724137,0.9655172413793104,0.9052551794779775,0.9282774076815528,0.9057364914877868,1.0
OURS,91.0,MARC-geo_only,2020-07-05 18:45:51.882894,0.38642759330752563,0.9939975990396158,0.9991996798719488,0.9924322754594573,0.9933674989374471,0.9924770444429084,0.0,0.49663773158500935,0.9137931034482759,0.9655172413793104,0.900184961842993,0.9238897113249446,0.9019738465334319,0.0
