method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,82.0,MARC-specific,2020-07-05 17:35:08.193577,0.08643781560532895,1.0,1.0,1.0,1.0,1.0,0.0,0.39397664540718896,0.9416737109044802,0.9729501267962807,0.9302781624456816,0.946633597883598,0.930607142857143,0.0
OURS,83.0,MARC-specific,2020-07-05 17:35:12.828568,0.08608443238240075,1.0,1.0,1.0,1.0,1.0,0.0,0.3955990043819102,0.9408284023668639,0.9729501267962807,0.928766448669262,0.9446111111111111,0.929297619047619,0.0
OURS,84.0,MARC-specific,2020-07-05 17:35:17.476735,0.08541277264821259,1.0,1.0,1.0,1.0,1.0,0.0,0.3966999115172021,0.9416737109044802,0.9712595097210481,0.9315365429540621,0.9479561087061088,0.931797619047619,0.0
OURS,85.0,MARC-specific,2020-07-05 17:35:22.069438,0.08551075440699848,1.0,1.0,1.0,1.0,1.0,0.0,0.3959998545864328,0.9425190194420964,0.9712595097210481,0.9318191922220056,0.9482193362193363,0.9338531746031746,0.0
OURS,86.0,MARC-specific,2020-07-05 17:35:26.635902,0.08479493265199707,1.0,1.0,1.0,1.0,1.0,0.0,0.3940645963936062,0.9408284023668639,0.9729501267962807,0.9285581787256979,0.9451296296296297,0.9291309523809526,0.0
OURS,87.0,MARC-specific,2020-07-05 17:35:31.257862,0.08524111844149984,1.0,1.0,1.0,1.0,1.0,0.0,0.3933206990121888,0.9399830938292477,0.9712595097210481,0.9287861359536551,0.9439034391534392,0.9298531746031746,0.0
OURS,88.0,MARC-specific,2020-07-05 17:35:35.877861,0.08503720843584942,1.0,1.0,1.0,1.0,1.0,0.0,0.3964226451951976,0.9408284023668639,0.9704142011834319,0.928070166737686,0.9440224867724868,0.9294087301587303,0.0
OURS,89.0,MARC-specific,2020-07-05 17:35:40.482091,0.08512177128206401,1.0,1.0,1.0,1.0,1.0,0.0,0.39868531797462264,0.9433643279797126,0.9721048182586645,0.931641314544128,0.9473434065934065,0.9322738095238096,0.0
OURS,90.0,MARC-specific,2020-07-05 17:35:45.117718,0.08511283432321737,1.0,1.0,1.0,1.0,1.0,0.0,0.406401877320629,0.937447168216399,0.9695688926458157,0.924354547413371,0.9413857346357346,0.9259642857142859,0.0
OURS,91.0,MARC-specific,2020-07-05 17:35:49.725950,0.08457750888173844,1.0,1.0,1.0,1.0,1.0,0.0,0.40449287439440634,0.9425190194420964,0.9729501267962807,0.9304366891042084,0.9462486772486772,0.9314404761904762,0.0
OURS,92.0,MARC-specific,2020-07-05 17:35:54.334824,0.08466683613883086,1.0,1.0,1.0,1.0,1.0,0.0,0.4059690434803725,0.9399830938292477,0.9729501267962807,0.928591774759294,0.9446772486772487,0.929686507936508,0.0
OURS,93.0,MARC-specific,2020-07-05 17:35:58.968348,0.08463016854310691,1.0,1.0,1.0,1.0,1.0,0.0,0.40452140955126903,0.9416737109044802,0.9712595097210481,0.9293234352556603,0.946596560846561,0.9304404761904762,0.0
OURS,94.0,MARC-specific,2020-07-05 17:36:03.515381,0.0850282063302474,1.0,1.0,1.0,1.0,1.0,0.0,0.4049319888914629,0.9399830938292477,0.9712595097210481,0.9269848598876732,0.943202380952381,0.9283849206349206,0.0
OURS,95.0,MARC-specific,2020-07-05 17:36:08.158921,0.08464273903114579,1.0,1.0,1.0,1.0,1.0,0.0,0.40455055445911314,0.9382924767540152,0.9704142011834319,0.9275890275065467,0.9456145706145705,0.9277420634920633,0.0
OURS,96.0,MARC-specific,2020-07-05 17:36:12.754176,0.08445728749568716,1.0,1.0,1.0,1.0,1.0,0.0,0.40083279502865427,0.9366018596787827,0.9704142011834319,0.9238721735543988,0.9416058201058201,0.925686507936508,0.0
OURS,97.0,MARC-specific,2020-07-05 17:36:17.320016,0.08548456026098318,1.0,1.0,1.0,1.0,1.0,0.0,0.4040058468573192,0.9382924767540152,0.9695688926458157,0.926524995677809,0.9454627224627224,0.9261626984126984,0.0
OURS,98.0,MARC-specific,2020-07-05 17:36:21.916666,0.08482026992014394,1.0,1.0,1.0,1.0,1.0,0.0,0.4123730878404712,0.9366018596787827,0.967032967032967,0.9241125072947324,0.9409748677248677,0.9248531746031746,0.0
OURS,99.0,MARC-specific,2020-07-05 17:36:26.542686,0.08451102233729499,1.0,1.0,1.0,1.0,1.0,0.0,0.41041326376712634,0.9366018596787827,0.9695688926458157,0.9241064702461256,0.9418523051023051,0.924218253968254,0.0
OURS,100.0,MARC-specific,2020-07-05 17:36:31.148351,0.08427326420741672,1.0,1.0,1.0,1.0,1.0,0.0,0.4140999965615325,0.9357565511411665,0.9721048182586645,0.922322527548231,0.9381044973544973,0.9240198412698413,0.0
