method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,73.0,MARC-generic,2020-07-05 20:42:17.493061,0.5905914782714539,0.9935974389755903,1.0,0.9939079183389383,0.9942801800962422,0.9940079442312394,1.0,1.3240562410190189,0.7189655172413794,0.8706896551724138,0.6692978157799537,0.7014551510665501,0.6853318529484334,0.0
OURS,74.0,MARC-generic,2020-07-05 20:42:24.357063,0.7203500887879184,0.992797118847539,0.9995998399359743,0.9932183347755195,0.993693540196131,0.9933036150073639,0.0,1.3775972277953707,0.7103448275862069,0.8724137931034482,0.6606127608718283,0.6958076322065959,0.6799777942264988,0.0
OURS,75.0,MARC-generic,2020-07-05 20:42:31.236178,0.6259570622405991,0.994797919167667,0.9995998399359743,0.994972075462903,0.9956297228965624,0.9947079971401824,1.0,1.3166831316619083,0.7224137931034482,0.8827586206896552,0.6733298128604438,0.7091948351015709,0.6903774981495189,0.0
OURS,76.0,MARC-generic,2020-07-05 20:42:38.161441,0.5902980887541631,0.9943977591036415,0.9995998399359743,0.9945898990344153,0.9950192510425672,0.9945536034624727,0.0,1.312847224597273,0.7189655172413794,0.8741379310344828,0.6663867559173867,0.7001089727773666,0.6868862570935109,0.0
OURS,77.0,MARC-generic,2020-07-05 20:42:45.035533,0.6766254284134766,0.992797118847539,0.9995998399359743,0.9931267950321552,0.9940648513835042,0.9927207397834131,0.0,1.3144567674603955,0.7241379310344828,0.8758620689655172,0.6742174449885513,0.7123632700057569,0.6942264988897112,1.0
OURS,78.0,MARC-generic,2020-07-05 20:42:51.823190,0.5917633065537197,0.994797919167667,1.0,0.9948604048518488,0.9953504684722301,0.9947400797850757,0.0,1.2980698674917222,0.7224137931034482,0.8793103448275862,0.6748244034742055,0.7144008553334977,0.6887860843819393,0.0
OURS,79.0,MARC-generic,2020-07-05 20:42:58.769128,0.5940172572572883,0.994797919167667,1.0,0.995248934037296,0.9955915917703483,0.9952812427096583,0.0,1.3059295827972477,0.7224137931034482,0.8793103448275862,0.6681526354034736,0.7037050744304632,0.6872316802368617,0.0
OURS,80.0,MARC-generic,2020-07-05 20:43:05.644870,0.6017139188083661,0.9939975990396158,1.0,0.9943563956016075,0.9948738293945547,0.994292076435518,0.0,1.294558121109831,0.7206896551724138,0.8758620689655172,0.6708866889147291,0.7069372481289579,0.6887860843819393,0.0
OURS,81.0,MARC-generic,2020-07-05 20:43:12.432117,0.5489478904445346,0.994797919167667,1.0,0.9951662704831298,0.9954558898211748,0.995249160064765,0.0,1.2958955588011907,0.7155172413793104,0.8775862068965518,0.6681875119698953,0.7090303478904516,0.6808783617073773,0.0
OURS,82.0,MARC-generic,2020-07-05 20:43:19.251262,0.5622016393265376,0.9963985594237695,1.0,0.9964994535370056,0.9966982355583393,0.9965272256951624,1.0,1.2712519602528933,0.7327586206896551,0.8827586206896552,0.6829988427367275,0.7187433177070484,0.7007401924500369,1.0
